reg;jour;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
03;2020-12-12;12;27;40;243;272;518;0;290691
04;2020-12-12;1;1;2;16;25;41;09;121691
04;2020-12-12;2;1;3;63;60;123;19;134452
04;2020-12-12;1;2;3;105;68;173;29;98215
04;2020-12-12;1;0;1;102;64;166;39;104568
04;2020-12-12;0;3;3;80;76;156;49;113615
04;2020-12-12;2;2;4;77;66;143;59;125597
04;2020-12-12;3;2;5;85;82;167;69;89851
04;2020-12-12;0;1;1;38;43;81;79;46693
04;2020-12-12;0;0;0;22;23;45;89;20815
04;2020-12-12;0;0;0;4;3;7;90;4462
04;2020-12-12;10;12;22;592;510;1102;0;859959
05;2020-12-12;0;0;0;0;0;0;09;703.704828175651
05;2020-12-12;0;0;0;0;0;0;19;723.725880519921
05;2020-12-12;0;0;0;0;0;0;29;475.133162078732
05;2020-12-12;0;0;0;0;0;0;39;764.547319147651
05;2020-12-12;0;0;0;1;0;1;49;1017.17633756848
05;2020-12-12;0;0;0;0;0;0;59;978.233665832332
05;2020-12-12;0;0;0;0;0;0;69;674.735312241807
05;2020-12-12;0;0;0;0;0;0;79;405.196420115493
05;2020-12-12;0;0;0;0;0;0;89;210.595968638888
05;2020-12-12;0;0;0;0;0;0;90;43.9511056810479
05;2020-12-12;0;0;0;1;0;1;0;5997
06;2020-12-12;0;0;0;3;4;7;09;84963
06;2020-12-12;2;1;3;8;10;18;19;65294
06;2020-12-12;0;3;3;11;13;24;29;36651
06;2020-12-12;2;0;2;21;14;35;39;37697
06;2020-12-12;2;1;3;25;13;38;49;28132
06;2020-12-12;1;0;1;11;17;28;59;14768
06;2020-12-12;1;2;3;8;10;18;69;7746
06;2020-12-12;0;0;0;0;2;2;79;3034
06;2020-12-12;0;0;0;0;3;3;89;1005
06;2020-12-12;0;0;0;0;0;0;90;181
06;2020-12-12;8;7;15;87;86;173;0;279471
07;2020-12-12;0;0;0;0;2;2;09;1034
07;2020-12-12;0;0;0;3;1;4;19;835
07;2020-12-12;0;0;0;6;8;14;29;1605
07;2020-12-12;0;0;0;9;6;15;39;1752
07;2020-12-12;0;0;0;5;16;21;49;1808
07;2020-12-12;1;0;1;4;11;15;59;1548
07;2020-12-12;0;0;0;2;2;4;69;742
07;2020-12-12;0;0;0;1;1;2;79;421
07;2020-12-12;0;0;0;0;0;0;89;181
07;2020-12-12;0;0;0;0;0;0;90;35
07;2020-12-12;1;0;1;30;47;77;0;9961
08;2020-12-12;0;0;0;0;0;0;09;5712.98144471701
08;2020-12-12;0;1;1;4;4;8;19;5939.43465671908
08;2020-12-12;1;0;1;6;2;8;29;3799.05464202964
08;2020-12-12;0;0;0;6;3;9;39;4598.38462039786
08;2020-12-12;2;1;3;5;3;8;49;5611.98359257117
08;2020-12-12;0;0;0;6;3;9;59;5042.53434487755
08;2020-12-12;0;2;2;2;6;8;69;3060.02499200135
08;2020-12-12;0;0;0;1;2;3;79;1152.93437717932
08;2020-12-12;0;0;0;0;1;1;89;346.012162334751
08;2020-12-12;0;0;0;0;0;0;90;70.6551671722845
08;2020-12-12;3;4;7;30;24;54;0;35334
11;2020-12-12;23;18;44;439;517;993;09;1594856
11;2020-12-12;101;107;211;1279;1251;2597;19;1546109
11;2020-12-12;122;102;224;3180;2425;5626;29;1651917
11;2020-12-12;169;120;289;3152;2740;5903;39;1757848
11;2020-12-12;133;109;244;2281;2325;4621;49;1671811
11;2020-12-12;110;94;204;1968;1928;3901;59;1538636
11;2020-12-12;69;70;139;1595;1544;3165;69;1177841
11;2020-12-12;30;29;59;795;780;1575;79;792962
11;2020-12-12;33;36;69;486;383;870;89;424358
11;2020-12-12;22;9;31;226;110;336;90;121872
11;2020-12-12;812;694;1514;15406;14013;29602;0;12278210
24;2020-12-12;4;5;9;67;60;127;09;284406
24;2020-12-12;10;16;26;242;236;479;19;314164
24;2020-12-12;26;15;41;343;221;565;29;248773
24;2020-12-12;23;24;47;358;270;629;39;292368
24;2020-12-12;28;18;46;301;240;541;49;320587
24;2020-12-12;21;17;38;302;264;566;59;340563
24;2020-12-12;16;17;33;255;217;472;69;330686
24;2020-12-12;7;11;18;207;210;417;79;240021
24;2020-12-12;8;9;17;168;127;295;89;144224
24;2020-12-12;19;7;26;130;54;184;90;43281
24;2020-12-12;162;139;301;2373;1899;4275;0;2559073
27;2020-12-12;12;10;22;100;133;233;09;293052
27;2020-12-12;32;31;63;342;328;676;19;333965
27;2020-12-12;43;40;83;455;367;823;29;276000
27;2020-12-12;63;34;97;535;340;875;39;315411
27;2020-12-12;55;46;101;482;397;880;49;341897
27;2020-12-12;65;39;104;524;479;1003;59;373767
27;2020-12-12;38;36;74;397;434;831;69;370797
27;2020-12-12;19;24;43;315;291;606;79;274422
27;2020-12-12;31;13;44;241;189;430;89;158471
27;2020-12-12;20;8;28;161;60;221;90;45257
27;2020-12-12;378;281;659;3552;3018;6578;0;2783039
28;2020-12-12;10;12;22;100;98;202;09;367591
28;2020-12-12;12;7;20;298;245;550;19;413746
28;2020-12-12;24;13;37;391;269;660;29;341929
28;2020-12-12;23;22;45;410;298;709;39;385115
28;2020-12-12;16;11;27;358;272;631;49;407095
28;2020-12-12;16;17;33;357;324;681;59;435868
28;2020-12-12;10;10;20;325;360;685;69;428446
28;2020-12-12;13;7;20;216;262;478;79;298735
28;2020-12-12;21;13;34;221;145;366;89;175068
28;2020-12-12;17;6;23;120;42;162;90;49907
28;2020-12-12;162;118;281;2796;2315;5124;0;3303500
32;2020-12-12;10;15;25;214;259;474;09;731751
32;2020-12-12;40;37;77;685;635;1320;19;793787
32;2020-12-12;76;41;117;1001;696;1697;29;690891
32;2020-12-12;59;66;125;1008;801;1809;39;752457
32;2020-12-12;61;38;99;857;761;1619;49;759226
32;2020-12-12;56;63;119;850;741;1591;59;763464
32;2020-12-12;36;42;78;685;644;1330;69;702149
32;2020-12-12;19;23;42;455;480;935;79;452001
32;2020-12-12;28;21;49;395;255;650;89;253185
32;2020-12-12;10;9;19;223;70;293;90;63751
32;2020-12-12;395;355;750;6373;5342;11718;0;5962662
44;2020-12-12;24;24;48;252;249;507;09;598364
44;2020-12-12;58;67;125;727;782;1518;19;659759
44;2020-12-12;92;54;146;1157;827;1985;29;616448
44;2020-12-12;84;66;150;1221;954;2178;39;675514
44;2020-12-12;101;90;191;1145;979;2125;49;694218
44;2020-12-12;89;78;167;1132;1073;2210;59;754610
44;2020-12-12;44;52;97;924;966;1893;69;703015
44;2020-12-12;45;44;89;643;686;1334;79;465823
44;2020-12-12;28;28;56;473;380;854;89;276017
44;2020-12-12;20;13;33;152;77;230;90;67979
44;2020-12-12;585;516;1102;7826;6976;14837;0;5511747
52;2020-12-12;3;4;7;70;80;161;09;437494
52;2020-12-12;19;13;32;353;335;695;19;496015
52;2020-12-12;18;20;38;470;401;877;29;397640
52;2020-12-12;22;16;38;479;411;894;39;456089
52;2020-12-12;14;15;29;409;382;797;49;487292
52;2020-12-12;28;21;49;406;390;799;59;483216
52;2020-12-12;19;15;34;370;389;762;69;463141
52;2020-12-12;8;8;16;299;315;617;79;327708
52;2020-12-12;13;7;20;213;175;389;89;195383
52;2020-12-12;12;4;16;97;60;157;90;57819
52;2020-12-12;156;123;279;3166;2938;6148;0;3801797
53;2020-12-12;2;3;5;84;96;180;09;356171
53;2020-12-12;10;11;21;261;226;496;19;417460
53;2020-12-12;14;18;32;369;285;654;29;336312
53;2020-12-12;11;9;20;405;314;719;39;378200
53;2020-12-12;13;9;22;347;280;627;49;424113
53;2020-12-12;15;5;20;359;290;649;59;442875
53;2020-12-12;9;12;21;304;304;608;69;436709
53;2020-12-12;4;6;10;235;239;474;79;310902
53;2020-12-12;25;3;28;206;133;339;89;188000
53;2020-12-12;7;2;9;81;49;130;90;49637
53;2020-12-12;110;78;188;2652;2216;4877;0;3340379
75;2020-12-12;8;9;17;141;149;292;09;598395
75;2020-12-12;40;23;63;562;533;1101;19;694926
75;2020-12-12;41;29;70;716;584;1300;29;595642
75;2020-12-12;29;26;55;762;558;1320;39;679104
75;2020-12-12;40;23;63;702;609;1313;49;757513
75;2020-12-12;34;29;63;719;679;1398;59;804241
75;2020-12-12;18;16;34;614;657;1271;69;809683
75;2020-12-12;15;12;27;529;539;1068;79;601384
75;2020-12-12;25;12;37;402;293;695;89;353294
75;2020-12-12;8;3;11;200;89;289;90;105800
75;2020-12-12;258;182;440;5350;4692;10052;0;5999982
76;2020-12-12;2;7;9;102;130;239;09;624545
76;2020-12-12;23;24;47;577;532;1121;19;695911
76;2020-12-12;27;23;50;722;612;1335;29;635780
76;2020-12-12;34;31;65;800;663;1464;39;694345
76;2020-12-12;34;36;70;745;647;1394;49;740353
76;2020-12-12;31;32;63;743;665;1409;59;786358
76;2020-12-12;17;16;33;637;677;1314;69;753886
76;2020-12-12;10;13;23;499;565;1065;79;572470
76;2020-12-12;9;11;20;298;262;560;89;325110
76;2020-12-12;15;0;15;157;64;222;90;96100
76;2020-12-12;202;193;395;5283;4820;10129;0;5924858
84;2020-12-12;14;24;38;253;261;516;09;940637
84;2020-12-12;78;61;139;782;790;1583;19;999616
84;2020-12-12;97;64;161;1207;987;2194;29;894918
84;2020-12-12;92;69;161;1188;1032;2220;39;1005784
84;2020-12-12;98;98;196;1039;995;2034;49;1035354
84;2020-12-12;89;84;173;983;995;1978;59;1044459
84;2020-12-12;53;51;104;789;812;1602;69;926660
84;2020-12-12;35;27;62;603;681;1284;79;687362
84;2020-12-12;39;29;68;507;391;898;89;387722
84;2020-12-12;19;13;32;218;112;330;90;109865
84;2020-12-12;614;520;1134;7572;7056;14643;0;8032377
93;2020-12-12;7;5;12;150;186;336;09;551927
93;2020-12-12;36;42;78;509;512;1024;19;576838
93;2020-12-12;65;43;108;882;666;1552;29;509956
93;2020-12-12;63;31;97;965;751;1724;39;599102
93;2020-12-12;47;45;97;810;830;1647;49;631386
93;2020-12-12;60;56;119;836;809;1649;59;678493
93;2020-12-12;32;23;55;711;719;1431;69;632786
93;2020-12-12;16;26;42;538;592;1130;79;509519
93;2020-12-12;24;16;40;414;320;734;89;284990
93;2020-12-12;16;8;24;255;95;350;90;80654
93;2020-12-12;367;295;673;6071;5482;11580;0;5055651
94;2020-12-12;0;0;0;3;7;10;09;33744
94;2020-12-12;0;0;0;22;12;35;19;34811
94;2020-12-12;0;0;0;33;33;66;29;33361
94;2020-12-12;1;1;2;48;41;89;39;43624
94;2020-12-12;0;0;0;50;54;104;49;45205
94;2020-12-12;1;0;1;52;81;133;59;47970
94;2020-12-12;1;0;1;38;52;90;69;45095
94;2020-12-12;1;1;2;29;46;75;79;36685
94;2020-12-12;0;0;0;18;18;36;89;19405
94;2020-12-12;0;0;0;5;2;7;90;4779
94;2020-12-12;4;2;6;298;347;646;0;344679
01;2020-12-13;0;0;0;1;0;1;09;40134
01;2020-12-13;1;0;1;4;2;6;19;50483
01;2020-12-13;0;0;0;5;4;9;29;34558
01;2020-12-13;1;1;2;8;5;13;39;37149
01;2020-12-13;0;0;0;6;6;12;49;48928
01;2020-12-13;0;0;0;1;5;6;59;60524
01;2020-12-13;0;0;0;4;3;7;69;51113
01;2020-12-13;0;0;0;2;4;6;79;33062
01;2020-12-13;0;0;0;1;1;2;89;16008
01;2020-12-13;0;0;0;0;0;0;90;4920
01;2020-12-13;2;1;3;32;30;62;0;376879
02;2020-12-13;0;0;0;0;0;0;09;33991
02;2020-12-13;0;0;0;1;0;1;19;43014
02;2020-12-13;0;0;0;2;0;2;29;31496
02;2020-12-13;0;0;0;3;5;8;39;34280
02;2020-12-13;0;0;0;0;3;3;49;42967
02;2020-12-13;0;0;0;3;5;8;59;62671
02;2020-12-13;0;0;0;3;6;9;69;52556
02;2020-12-13;0;0;0;2;3;5;79;33509
02;2020-12-13;0;0;0;4;2;6;89;18767
02;2020-12-13;0;0;0;2;0;2;90;5498
02;2020-12-13;0;0;0;20;24;44;0;358749
03;2020-12-13;0;0;0;4;5;10;09;62043
03;2020-12-13;1;0;1;9;5;14;19;58638
03;2020-12-13;0;5;5;12;17;29;29;40421
03;2020-12-13;2;1;3;19;13;32;39;39602
03;2020-12-13;2;0;2;10;7;17;49;34757
03;2020-12-13;2;3;5;8;7;15;59;27026
03;2020-12-13;1;1;2;6;4;10;69;17446
03;2020-12-13;0;0;0;0;7;7;79;7368
03;2020-12-13;0;0;0;1;2;3;89;2721
03;2020-12-13;0;0;0;1;0;1;90;669
03;2020-12-13;8;10;18;70;67;138;0;290691
04;2020-12-13;0;0;0;15;12;27;09;121691
04;2020-12-13;1;1;2;23;15;38;19;134452
04;2020-12-13;1;0;1;31;18;49;29;98215
04;2020-12-13;0;0;0;35;27;62;39;104568
04;2020-12-13;2;0;2;19;25;44;49;113615
04;2020-12-13;0;0;0;13;17;30;59;125597
04;2020-12-13;0;1;1;21;23;44;69;89851
04;2020-12-13;0;0;0;13;13;26;79;46693
04;2020-12-13;0;0;0;9;6;15;89;20815
04;2020-12-13;0;0;0;4;1;5;90;4462
04;2020-12-13;4;2;6;183;157;340;0;859959
05;2020-12-13;0;0;0;0;0;0;09;703.704828175651
05;2020-12-13;0;0;0;0;0;0;19;723.725880519921
05;2020-12-13;0;0;0;0;0;0;29;475.133162078732
05;2020-12-13;0;0;0;0;0;0;39;764.547319147651
05;2020-12-13;0;0;0;0;0;0;49;1017.17633756848
05;2020-12-13;0;0;0;0;1;1;59;978.233665832332
05;2020-12-13;0;0;0;0;0;0;69;674.735312241807
05;2020-12-13;0;0;0;0;0;0;79;405.196420115493
05;2020-12-13;0;0;0;0;0;0;89;210.595968638888
05;2020-12-13;0;0;0;0;0;0;90;43.9511056810479
05;2020-12-13;0;0;0;0;1;1;0;5997
06;2020-12-13;0;0;0;1;3;4;09;84963
06;2020-12-13;0;0;0;7;3;11;19;65294
06;2020-12-13;0;0;0;0;5;5;29;36651
06;2020-12-13;0;0;0;6;5;11;39;37697
06;2020-12-13;1;0;1;5;3;8;49;28132
06;2020-12-13;0;0;0;1;7;8;59;14768
06;2020-12-13;0;0;0;1;2;3;69;7746
06;2020-12-13;0;0;0;1;1;2;79;3034
06;2020-12-13;0;0;0;0;0;0;89;1005
06;2020-12-13;0;1;1;0;1;1;90;181
06;2020-12-13;1;1;2;22;30;53;0;279471
07;2020-12-13;0;0;0;0;0;0;09;1034
07;2020-12-13;0;0;0;0;0;0;19;835
07;2020-12-13;0;0;0;1;0;1;29;1605
07;2020-12-13;0;0;0;0;0;0;39;1752
07;2020-12-13;0;0;0;0;0;0;49;1808
07;2020-12-13;0;0;0;0;0;0;59;1548
07;2020-12-13;0;0;0;0;1;1;69;742
07;2020-12-13;0;0;0;0;0;0;79;421
07;2020-12-13;0;0;0;0;0;0;89;181
07;2020-12-13;0;0;0;0;0;0;90;35
07;2020-12-13;0;0;0;1;1;2;0;9961
08;2020-12-13;0;0;0;0;1;1;09;5712.98144471701
08;2020-12-13;0;0;0;2;2;4;19;5939.43465671908
08;2020-12-13;1;0;1;3;0;3;29;3799.05464202964
08;2020-12-13;0;0;0;3;4;7;39;4598.38462039786
08;2020-12-13;1;0;1;3;2;5;49;5611.98359257117
08;2020-12-13;0;0;0;2;2;4;59;5042.53434487755
08;2020-12-13;0;1;1;0;1;1;69;3060.02499200135
08;2020-12-13;0;1;1;2;1;3;79;1152.93437717932
08;2020-12-13;0;0;0;0;0;0;89;346.012162334751
08;2020-12-13;0;0;0;0;0;0;90;70.6551671722845
08;2020-12-13;2;2;4;15;13;28;0;35334
11;2020-12-13;4;7;11;148;198;350;09;1594856
11;2020-12-13;21;21;42;320;315;646;19;1546109
11;2020-12-13;39;33;72;996;747;1750;29;1651917
11;2020-12-13;36;36;72;1012;1023;2047;39;1757848
11;2020-12-13;31;33;64;639;809;1450;49;1671811
11;2020-12-13;33;30;63;529;627;1160;59;1538636
11;2020-12-13;15;18;33;444;490;940;69;1177841
11;2020-12-13;9;17;26;250;319;570;79;792962
11;2020-12-13;15;20;35;238;208;447;89;424358
11;2020-12-13;16;3;19;132;55;187;90;121872
11;2020-12-13;219;218;438;4708;4793;9550;0;12278210
24;2020-12-13;0;1;1;18;17;35;09;284406
24;2020-12-13;3;3;6;47;41;89;19;314164
24;2020-12-13;8;3;11;89;52;142;29;248773
24;2020-12-13;4;7;11;81;45;126;39;292368
24;2020-12-13;5;5;10;72;49;121;49;320587
24;2020-12-13;7;5;12;82;63;145;59;340563
24;2020-12-13;6;6;12;50;63;113;69;330686
24;2020-12-13;2;4;6;46;59;105;79;240021
24;2020-12-13;7;3;10;75;54;129;89;144224
24;2020-12-13;3;1;4;41;16;57;90;43281
24;2020-12-13;45;38;83;601;459;1062;0;2559073
27;2020-12-13;3;0;3;15;20;35;09;293052
27;2020-12-13;6;6;12;36;43;79;19;333965
27;2020-12-13;5;4;9;86;45;131;29;276000
27;2020-12-13;9;4;13;101;54;155;39;315411
27;2020-12-13;9;5;14;74;58;133;49;341897
27;2020-12-13;6;7;13;91;69;160;59;373767
27;2020-12-13;4;10;14;53;80;133;69;370797
27;2020-12-13;8;10;18;101;71;172;79;274422
27;2020-12-13;14;11;25;128;88;216;89;158471
27;2020-12-13;14;4;18;100;35;135;90;45257
27;2020-12-13;78;61;139;785;563;1349;0;2783039
28;2020-12-13;6;2;8;53;48;102;09;367591
28;2020-12-13;2;3;5;87;56;144;19;413746
28;2020-12-13;6;6;12;148;105;253;29;341929
28;2020-12-13;8;1;9;143;95;238;39;385115
28;2020-12-13;7;8;15;106;91;197;49;407095
28;2020-12-13;8;8;16;101;98;199;59;435868
28;2020-12-13;4;5;9;106;116;222;69;428446
28;2020-12-13;2;4;6;69;105;174;79;298735
28;2020-12-13;9;2;11;106;82;188;89;175068
28;2020-12-13;1;1;2;68;27;95;90;49907
28;2020-12-13;53;40;93;987;823;1812;0;3303500
32;2020-12-13;3;2;5;59;69;128;09;731751
32;2020-12-13;6;8;14;141;134;276;19;793787
32;2020-12-13;17;7;24;287;206;493;29;690891
32;2020-12-13;9;11;20;253;224;477;39;752457
32;2020-12-13;14;10;24;190;181;371;49;759226
32;2020-12-13;8;12;20;174;171;345;59;763464
32;2020-12-13;3;6;9;120;160;280;69;702149
32;2020-12-13;5;10;15;120;129;249;79;452001
32;2020-12-13;10;6;16;131;90;221;89;253185
32;2020-12-13;7;2;9;81;28;109;90;63751
32;2020-12-13;82;74;156;1556;1392;2949;0;5962662
44;2020-12-13;0;1;1;28;31;59;09;598364
44;2020-12-13;8;8;16;73;64;137;19;659759
44;2020-12-13;12;12;24;185;124;309;29;616448
44;2020-12-13;26;12;38;188;146;335;39;675514
44;2020-12-13;21;10;31;132;127;261;49;694218
44;2020-12-13;14;7;21;115;113;228;59;754610
44;2020-12-13;9;8;17;119;135;255;69;703015
44;2020-12-13;11;11;22;118;135;253;79;465823
44;2020-12-13;13;19;32;159;118;278;89;276017
44;2020-12-13;13;4;17;97;30;127;90;67979
44;2020-12-13;127;92;219;1214;1023;2242;0;5511747
52;2020-12-13;4;2;7;40;25;72;09;437494
52;2020-12-13;1;9;11;80;82;164;19;496015
52;2020-12-13;9;8;17;147;124;271;29;397640
52;2020-12-13;12;4;16;178;125;303;39;456089
52;2020-12-13;7;8;15;143;116;259;49;487292
52;2020-12-13;4;6;10;118;102;220;59;483216
52;2020-12-13;6;10;16;84;114;198;69;463141
52;2020-12-13;4;9;13;88;94;182;79;327708
52;2020-12-13;8;1;9;103;73;176;89;195383
52;2020-12-13;5;2;7;77;24;101;90;57819
52;2020-12-13;60;59;121;1058;879;1946;0;3801797
53;2020-12-13;0;1;1;34;24;59;09;356171
53;2020-12-13;2;0;2;52;53;105;19;417460
53;2020-12-13;3;4;7;93;72;165;29;336312
53;2020-12-13;5;6;11;117;74;191;39;378200
53;2020-12-13;2;5;7;80;65;145;49;424113
53;2020-12-13;4;1;5;71;76;147;59;442875
53;2020-12-13;1;2;3;63;78;141;69;436709
53;2020-12-13;2;1;3;53;78;131;79;310902
53;2020-12-13;9;0;9;87;59;146;89;188000
53;2020-12-13;9;2;11;43;15;58;90;49637
53;2020-12-13;37;22;59;693;594;1288;0;3340379
75;2020-12-13;0;2;2;26;44;70;09;598395
75;2020-12-13;5;3;8;79;68;147;19;694926
75;2020-12-13;7;5;12;178;137;315;29;595642
75;2020-12-13;6;4;10;163;131;294;39;679104
75;2020-12-13;3;11;14;146;127;273;49;757513
75;2020-12-13;7;7;14;126;130;256;59;804241
75;2020-12-13;4;6;10;125;136;261;69;809683
75;2020-12-13;4;6;10;110;128;238;79;601384
75;2020-12-13;10;4;14;147;102;249;89;353294
75;2020-12-13;7;3;10;101;53;154;90;105800
75;2020-12-13;53;51;104;1201;1056;2257;0;5999982
76;2020-12-13;1;0;1;36;35;72;09;624545
76;2020-12-13;5;4;9;84;97;181;19;695911
76;2020-12-13;15;8;23;241;172;414;29;635780
76;2020-12-13;8;7;15;232;161;394;39;694345
76;2020-12-13;19;6;25;173;164;340;49;740353
76;2020-12-13;7;8;15;175;169;344;59;786358
76;2020-12-13;7;9;16;140;144;284;69;753886
76;2020-12-13;8;7;15;122;151;273;79;572470
76;2020-12-13;12;6;18;164;152;316;89;325110
76;2020-12-13;9;7;16;110;47;157;90;96100
76;2020-12-13;91;62;153;1477;1292;2775;0;5924858
84;2020-12-13;2;1;3;46;47;93;09;940637
84;2020-12-13;9;9;18;94;82;177;19;999616
84;2020-12-13;20;10;30;233;173;406;29;894918
84;2020-12-13;21;19;40;235;179;414;39;1005784
84;2020-12-13;12;12;24;174;180;354;49;1035354
84;2020-12-13;14;10;24;184;174;359;59;1044459
84;2020-12-13;11;11;22;153;181;334;69;926660
84;2020-12-13;10;9;19;161;195;356;79;687362
84;2020-12-13;23;15;38;201;145;346;89;387722
84;2020-12-13;13;10;23;121;62;183;90;109865
84;2020-12-13;135;106;241;1602;1418;3022;0;8032377
93;2020-12-13;1;1;2;40;50;90;09;551927
93;2020-12-13;6;11;17;81;110;191;19;576838
93;2020-12-13;15;7;22;245;165;410;29;509956
93;2020-12-13;14;15;29;237;200;437;39;599102
93;2020-12-13;13;14;27;201;190;391;49;631386
93;2020-12-13;8;11;19;204;182;386;59;678493
93;2020-12-13;6;13;19;155;195;351;69;632786
93;2020-12-13;10;12;22;124;152;276;79;509519
93;2020-12-13;12;8;20;189;113;302;89;284990
93;2020-12-13;6;4;10;114;39;153;90;80654
93;2020-12-13;91;96;187;1590;1397;2988;0;5055651
94;2020-12-13;0;0;0;3;0;3;09;33744
94;2020-12-13;0;0;0;0;3;3;19;34811
94;2020-12-13;0;0;0;8;1;9;29;33361
94;2020-12-13;0;0;0;7;6;13;39;43624
94;2020-12-13;0;0;0;10;10;20;49;45205
94;2020-12-13;0;0;0;6;13;19;59;47970
94;2020-12-13;0;0;0;3;9;12;69;45095
94;2020-12-13;0;0;0;6;8;14;79;36685
94;2020-12-13;0;0;0;6;8;14;89;19405
94;2020-12-13;0;0;0;5;1;6;90;4779
94;2020-12-13;0;0;0;54;59;113;0;344679
01;2020-12-14;0;0;0;10;6;16;09;40134
01;2020-12-14;1;1;2;21;22;43;19;50483
01;2020-12-14;1;1;2;36;69;105;29;34558
01;2020-12-14;2;1;3;48;51;99;39;37149
01;2020-12-14;1;0;1;35;48;83;49;48928
01;2020-12-14;1;0;1;53;51;104;59;60524
01;2020-12-14;0;1;1;35;37;72;69;51113
01;2020-12-14;0;1;1;14;20;34;79;33062
01;2020-12-14;0;0;0;7;8;15;89;16008
01;2020-12-14;0;0;0;3;0;3;90;4920
01;2020-12-14;6;5;11;262;312;574;0;376879
02;2020-12-14;0;0;0;8;10;18;09;33991
02;2020-12-14;1;0;1;34;38;72;19;43014
02;2020-12-14;3;1;4;39;32;71;29;31496
02;2020-12-14;1;1;2;50;32;82;39;34280
02;2020-12-14;1;0;1;43;43;86;49;42967
02;2020-12-14;1;1;2;82;45;129;59;62671
02;2020-12-14;1;2;3;61;46;109;69;52556
02;2020-12-14;2;1;3;36;35;72;79;33509
02;2020-12-14;1;0;1;17;15;32;89;18767
02;2020-12-14;0;1;1;1;3;4;90;5498
02;2020-12-14;11;7;18;371;299;675;0;358749
03;2020-12-14;0;0;0;22;21;43;09;62043
03;2020-12-14;7;2;9;67;63;132;19;58638
03;2020-12-14;7;7;14;125;96;221;29;40421
03;2020-12-14;18;15;33;153;111;264;39;39602
03;2020-12-14;11;12;23;124;95;220;49;34757
03;2020-12-14;12;6;18;105;80;185;59;27026
03;2020-12-14;5;4;9;69;57;126;69;17446
03;2020-12-14;2;1;3;15;24;39;79;7368
03;2020-12-14;0;0;0;10;3;13;89;2721
03;2020-12-14;0;0;0;0;0;0;90;669
03;2020-12-14;62;47;109;690;550;1243;0;290691
04;2020-12-14;1;0;1;33;34;68;09;121691
04;2020-12-14;2;5;7;140;147;287;19;134452
04;2020-12-14;8;4;12;225;157;382;29;98215
04;2020-12-14;4;1;5;224;145;369;39;104568
04;2020-12-14;2;3;5;186;148;334;49;113615
04;2020-12-14;5;3;8;191;160;351;59;125597
04;2020-12-14;0;3;3;152;148;300;69;89851
04;2020-12-14;1;2;3;81;88;169;79;46693
04;2020-12-14;0;1;1;35;18;53;89;20815
04;2020-12-14;0;0;0;10;4;14;90;4462
04;2020-12-14;23;22;45;1277;1049;2327;0;859959
05;2020-12-14;0;0;0;0;0;0;09;703.704828175651
05;2020-12-14;0;0;0;0;0;0;19;723.725880519921
05;2020-12-14;0;0;0;0;0;0;29;475.133162078732
05;2020-12-14;0;0;0;0;0;0;39;764.547319147651
05;2020-12-14;0;0;0;0;0;0;49;1017.17633756848
05;2020-12-14;0;0;0;0;0;0;59;978.233665832332
05;2020-12-14;0;0;0;0;0;0;69;674.735312241807
05;2020-12-14;0;0;0;0;0;0;79;405.196420115493
05;2020-12-14;0;0;0;0;0;0;89;210.595968638888
05;2020-12-14;0;0;0;0;0;0;90;43.9511056810479
05;2020-12-14;0;0;0;0;0;0;0;5997
06;2020-12-14;0;0;0;5;8;13;09;84963
06;2020-12-14;2;0;2;42;29;72;19;65294
06;2020-12-14;2;2;4;54;43;98;29;36651
06;2020-12-14;6;1;7;76;40;118;39;37697
06;2020-12-14;1;3;4;48;41;90;49;28132
06;2020-12-14;0;2;2;36;37;76;59;14768
06;2020-12-14;1;4;5;22;47;74;69;7746
06;2020-12-14;0;1;1;5;6;11;79;3034
06;2020-12-14;1;0;1;2;2;4;89;1005
06;2020-12-14;0;0;0;0;0;0;90;181
06;2020-12-14;13;13;26;290;253;556;0;279471
07;2020-12-14;0;0;0;0;1;1;09;1034
07;2020-12-14;0;0;0;5;2;7;19;835
07;2020-12-14;0;0;0;14;8;22;29;1605
07;2020-12-14;0;0;0;10;22;32;39;1752
07;2020-12-14;0;0;0;13;19;32;49;1808
07;2020-12-14;0;0;0;5;17;22;59;1548
07;2020-12-14;0;0;0;3;7;10;69;742
07;2020-12-14;0;0;0;0;2;2;79;421
07;2020-12-14;0;0;0;0;0;0;89;181
07;2020-12-14;0;0;0;0;0;0;90;35
07;2020-12-14;0;0;0;50;78;128;0;9961
08;2020-12-14;0;0;0;0;3;3;09;5712.98144471701
08;2020-12-14;0;0;0;4;2;6;19;5939.43465671908
08;2020-12-14;0;0;0;16;3;19;29;3799.05464202964
08;2020-12-14;0;2;2;20;17;37;39;4598.38462039786
08;2020-12-14;1;0;1;14;13;27;49;5611.98359257117
08;2020-12-14;3;0;3;20;12;32;59;5042.53434487755
08;2020-12-14;2;0;2;7;6;13;69;3060.02499200135
08;2020-12-14;0;0;0;3;3;6;79;1152.93437717932
08;2020-12-14;0;0;0;0;1;1;89;346.012162334751
08;2020-12-14;0;0;0;0;0;0;90;70.6551671722845
08;2020-12-14;6;2;8;84;60;144;0;35334
11;2020-12-14;43;50;97;849;866;1775;09;1594856
